t_sec,presence,proximity,gaze,sws
1784868475.5,1.00,0.95,0.00,68.6
1784868476.5,1.00,0.95,0.00,68.6
1784868477.5,1.00,0.95,0.00,68.6
1784868478.5,1.00,0.95,0.00,68.6
1784868479.5,1.00,0.95,0.00,68.6
1784868480.5,1.00,0.95,0.00,68.6
1784868481.5,1.00,0.97,0.00,69.1
1784868482.5,1.00,0.99,0.00,69.6
1784868483.5,1.00,1.00,0.00,70.0
1784868484.5,1.00,1.00,0.00,70.0
1784868485.5,1.00,1.00,0.00,70.0
1784868486.5,0.99,1.00,0.00,69.5
1784868487.5,0.99,1.00,0.00,69.4
1784868488.5,0.99,1.00,0.03,70.2
1784868489.5,0.99,1.00,0.06,71.3
1784868490.5,0.99,1.00,0.10,72.3
1784868491.5,0.99,1.00,0.13,73.3
1784868492.5,0.99,1.00,0.16,74.3
1784868493.5,0.99,1.00,0.17,74.6
1784868494.5,0.99,1.00,0.17,74.6
1784868495.5,0.99,1.00,0.17,74.6
1784868496.5,0.99,1.00,0.17,74.6
1784868497.5,0.99,1.00,0.17,74.6
1784868498.5,0.99,1.00,0.17,74.6
1784868499.5,0.99,1.00,0.17,74.6
1784868500.5,0.99,1.00,0.17,74.6
1784868501.5,0.99,1.00,0.19,75.0
1784868502.5,0.99,1.00,0.19,75.0
1784868503.5,0.99,1.00,0.19,75.0
1784868504.5,0.99,1.00,0.19,75.0
1784868505.5,0.99,1.00,0.19,75.0
1784868506.5,0.99,1.00,0.19,75.0
1784868507.5,0.99,1.00,0.19,75.0
1784868508.5,0.99,1.00,0.20,75.5
1784868509.5,0.99,1.00,0.24,76.5
1784868510.5,0.99,1.00,0.25,76.8
1784868511.5,0.99,1.00,0.25,76.8
1784868512.5,0.99,1.00,0.25,76.8
1784868513.5,0.99,1.00,0.25,76.8
1784868514.5,0.98,0.88,0.25,73.1
1784868515.5,0.98,0.74,0.25,68.7
1784868516.5,0.99,0.69,0.25,67.6
1784868517.5,0.99,0.69,0.24,67.7
1784868518.5,0.98,0.69,0.22,66.3
1784868519.5,0.94,0.69,0.18,63.9
1784868520.5,0.91,0.69,0.15,61.7
1784868521.5,0.91,0.73,0.12,62.0
1784868522.5,0.91,0.77,0.09,62.2
1784868523.5,0.91,0.80,0.07,62.5
1784868524.5,0.91,0.80,0.07,62.5
1784868525.5,0.91,0.80,0.07,62.5
1784868526.5,0.91,0.80,0.07,62.5
1784868527.5,0.90,0.80,0.07,62.4
1784868528.5,0.90,0.80,0.07,62.4
1784868529.5,0.90,0.81,0.08,62.4
1784868530.5,0.90,0.83,0.08,63.0
1784868531.5,0.90,0.85,0.06,63.1
1784868532.5,0.90,0.86,0.06,63.6
1784868533.5,0.89,0.87,0.06,63.6
1784868534.5,0.89,0.88,0.06,63.9
1784868535.5,0.89,0.89,0.06,64.2
1784868536.5,0.89,0.90,0.06,64.5
1784868537.5,0.89,0.90,0.06,64.7
1784868538.5,0.89,0.91,0.05,64.4
1784868539.5,0.89,0.92,0.01,63.5
1784868540.5,0.89,0.92,0.00,63.3
1784868541.5,0.89,0.92,0.00,63.4
1784868542.5,0.89,0.92,0.00,63.2
1784868543.5,0.88,0.92,0.00,62.8
1784868544.5,0.88,0.94,0.00,63.4
1784868545.5,0.88,0.97,0.00,64.3
1784868546.5,0.89,0.99,0.00,65.3
1784868547.5,0.88,0.99,0.00,65.0
1784868548.5,0.89,0.99,0.00,65.6
1784868549.5,0.92,0.99,0.00,66.8
1784868550.5,0.95,0.99,0.00,68.0
1784868551.5,0.95,1.00,0.00,68.1
1784868552.5,0.95,1.00,0.00,68.1
1784868553.5,0.95,1.00,0.00,68.1
1784868554.5,0.95,1.00,0.00,68.1
1784868555.5,0.95,1.00,0.00,68.1
1784868556.5,0.95,1.00,0.00,68.1
1784868557.5,0.96,1.00,0.00,68.3
1784868558.5,0.96,1.00,0.00,68.3
1784868559.5,0.96,1.00,0.00,68.6
1784868560.5,0.96,1.00,0.00,68.6
1784868561.5,0.96,1.00,0.00,68.6
1784868562.5,0.96,1.00,0.00,68.6
1784868563.5,0.96,1.00,0.00,68.5
1784868564.5,0.95,1.00,0.00,68.0
1784868565.5,0.95,1.00,0.00,68.0
1784868566.5,0.94,1.00,0.00,67.7
1784868567.5,0.94,1.00,0.00,67.7
1784868568.5,0.94,1.00,0.00,67.7
1784868569.5,0.94,1.00,0.00,67.7
1784868570.5,0.94,1.00,0.00,67.7
1784868571.5,0.94,1.00,0.00,67.7
1784868572.5,0.95,1.00,0.00,67.9
1784868573.5,0.95,1.00,0.00,68.1
1784868574.5,0.96,1.00,0.00,68.3
1784868575.5,0.96,1.00,0.00,68.3
1784868576.5,0.96,1.00,0.00,68.3
1784868577.5,0.96,1.00,0.00,68.5
1784868578.5,0.96,1.00,0.00,68.5
1784868579.5,0.96,1.00,0.00,68.6
1784868580.5,0.96,1.00,0.00,68.6
1784868581.5,0.96,1.00,0.00,68.6
1784868582.5,0.96,1.00,0.00,68.6
1784868583.5,0.97,1.00,0.00,68.7
1784868584.5,0.97,1.00,0.00,68.7
1784868585.5,0.97,1.00,0.00,68.7
1784868586.5,0.97,1.00,0.00,68.7
1784868587.5,0.97,1.00,0.00,68.8
1784868588.5,0.97,1.00,0.00,68.8
1784868589.5,0.97,1.00,0.00,68.8
1784868590.5,0.97,1.00,0.00,68.8
1784868591.5,0.97,1.00,0.00,68.8
1784868592.5,0.97,1.00,0.00,68.8
1784868593.5,0.97,1.00,0.00,69.0
1784868594.5,0.99,1.00,0.00,69.5
1784868595.5,0.99,1.00,0.00,69.5
1784868596.5,1.00,1.00,0.00,69.8
1784868597.5,1.00,1.00,0.00,69.8
1784868598.5,1.00,1.00,0.00,69.8
1784868599.5,1.00,1.00,0.00,69.8
1784868600.5,1.00,1.00,0.00,69.8
1784868601.5,1.00,1.00,0.00,69.8
1784868602.5,1.00,1.00,0.00,69.8
1784868603.5,1.00,1.00,0.00,69.8
1784868604.5,1.00,1.00,0.00,69.8
1784868605.5,1.00,1.00,0.00,69.8
1784868606.5,1.00,1.00,0.00,69.8
1784868607.5,1.00,1.00,0.00,69.8
1784868608.5,1.00,1.00,0.00,69.8
1784868609.5,1.00,1.00,0.00,70.0
1784868610.5,1.00,1.00,0.00,70.0
1784868611.5,1.00,1.00,0.00,70.0
1784868612.5,1.00,1.00,0.00,70.0
1784868613.5,1.00,1.00,0.00,70.0
1784868614.5,1.00,1.00,0.00,70.0
1784868615.5,1.00,1.00,0.00,70.0
1784868616.5,1.00,1.00,0.00,70.0
1784868617.5,1.00,1.00,0.00,70.0
1784868618.5,1.00,1.00,0.00,70.0
1784868619.5,1.00,1.00,0.00,70.0
1784868620.5,1.00,1.00,0.00,70.0
1784868621.5,1.00,1.00,0.00,70.0
1784868622.5,1.00,1.00,0.00,70.0
1784868623.5,1.00,1.00,0.00,70.0
1784868624.5,1.00,1.00,0.00,70.0
1784868625.5,1.00,1.00,0.00,70.0
1784868626.5,1.00,1.00,0.00,70.0
1784868627.5,1.00,1.00,0.00,70.0
1784868628.5,1.00,1.00,0.00,70.0
1784868629.5,1.00,1.00,0.00,70.0
1784868630.5,1.00,1.00,0.01,70.3
1784868631.5,1.00,1.00,0.04,71.3
1784868632.5,1.00,1.00,0.08,72.3
1784868633.5,1.00,1.00,0.11,73.3
1784868634.5,1.00,1.00,0.14,74.3
1784868635.5,1.00,1.00,0.18,75.3
1784868636.5,0.98,1.00,0.18,74.5
1784868637.5,0.95,1.00,0.18,73.2
1784868638.5,0.92,1.00,0.19,72.1
1784868639.5,0.88,1.00,0.19,70.7
1784868640.5,0.86,1.00,0.20,70.4
1784868641.5,0.86,1.00,0.23,71.4
1784868642.5,0.86,1.00,0.23,71.4
1784868643.5,0.86,1.00,0.24,71.5
1784868644.5,0.86,1.00,0.27,72.5
1784868645.5,0.86,1.00,0.27,72.5
1784868646.5,0.86,0.99,0.30,73.4
1784868647.5,0.86,0.99,0.33,74.4
1784868648.5,0.86,0.99,0.37,75.4
1784868649.5,0.86,0.99,0.40,76.4
1784868650.5,0.86,0.99,0.43,77.4
1784868651.5,0.86,0.99,0.47,78.4
1784868652.5,0.86,0.99,0.50,79.3
1784868653.5,0.86,0.99,0.53,80.2
1784868654.5,0.86,0.99,0.56,81.2
1784868655.5,0.86,0.99,0.60,82.2
1784868656.5,0.86,0.99,0.63,83.1
1784868657.5,0.86,0.99,0.66,84.1
1784868658.5,0.86,0.99,0.70,85.1
1784868659.5,0.86,0.98,0.73,86.0
1784868660.5,0.86,0.98,0.75,86.6
1784868661.5,0.86,0.98,0.73,85.9
1784868662.5,0.86,0.97,0.72,85.2
1784868663.5,0.86,0.95,0.71,84.4
1784868664.5,0.86,0.92,0.70,83.0
1784868665.5,0.86,0.50,0.66,69.5
1784868666.5,0.89,0.50,0.65,70.2
1784868667.5,0.92,0.00,0.65,56.4
1784868668.5,0.95,0.00,0.65,57.4
1784868669.5,0.98,0.00,0.65,58.8
1784868670.5,1.00,0.00,0.64,59.1
1784868671.5,1.00,0.00,0.60,58.1
1784868672.5,1.00,0.00,0.60,58.1
1784868673.5,1.00,0.00,0.60,58.0
1784868674.5,1.00,0.00,0.57,57.0
1784868675.5,1.00,0.00,0.57,57.0
1784868676.5,1.00,0.00,0.54,56.1
1784868677.5,1.00,0.00,0.50,55.1
1784868678.5,1.00,0.00,0.47,54.1
1784868679.5,1.00,0.00,0.44,53.1
1784868680.5,1.00,0.00,0.40,52.1
1784868681.5,1.00,0.00,0.37,51.1
1784868682.5,1.00,0.00,0.34,50.2
1784868683.5,1.00,0.00,0.33,49.8
1784868684.5,1.00,0.00,0.33,49.8
1784868685.5,1.00,0.00,0.33,49.8
1784868686.5,1.00,0.00,0.31,49.4
1784868687.5,1.00,0.00,0.28,48.4
1784868688.5,1.00,0.00,0.25,47.4
1784868689.5,1.00,0.00,0.21,46.4
1784868690.5,1.00,0.00,0.18,45.4
1784868691.5,1.00,0.00,0.17,45.0
1784868692.5,1.00,0.00,0.15,44.5
1784868693.5,1.00,0.00,0.13,43.8
1784868694.5,1.00,0.00,0.10,43.1
1784868695.5,1.00,0.00,0.10,43.1
1784868696.5,1.00,0.00,0.10,43.1
1784868697.5,1.00,0.00,0.12,43.7
1784868698.5,1.00,0.00,0.16,44.7
1784868699.5,1.00,0.00,0.19,45.7
1784868700.5,1.00,0.00,0.22,46.7
1784868701.5,1.00,0.00,0.25,47.6
1784868702.5,1.00,0.00,0.25,47.6
1784868703.5,1.00,0.00,0.25,47.6
1784868704.5,1.00,0.00,0.25,47.6
1784868705.5,1.00,0.00,0.25,47.6
1784868706.5,1.00,0.00,0.25,47.6
1784868707.5,1.00,0.00,0.25,47.6
1784868708.5,1.00,0.00,0.25,47.6
1784868709.5,1.00,0.00,0.25,47.6
1784868710.5,1.00,0.00,0.27,48.0
1784868711.5,1.00,0.00,0.29,48.6
1784868712.5,1.00,0.00,0.29,48.6
1784868713.5,1.00,0.00,0.27,48.1
1784868714.5,1.00,0.50,0.24,62.1
1784868715.5,1.00,0.64,0.21,65.5
1784868716.5,1.00,0.79,0.19,69.4
1784868717.5,1.00,0.85,0.19,71.3
1784868718.5,1.00,0.89,0.19,72.3
1784868719.5,1.00,0.91,0.19,73.0
1784868720.5,1.00,0.92,0.19,73.4
1784868721.5,1.00,0.93,0.19,73.7
1784868722.5,1.00,0.94,0.19,74.0
1784868723.5,1.00,0.95,0.19,74.2
1784868724.5,1.00,0.95,0.19,74.4
1784868725.5,1.00,0.96,0.19,74.5
1784868726.5,1.00,0.96,0.20,74.6
1784868727.5,1.00,0.96,0.17,74.1
1784868728.5,1.00,0.97,0.14,73.1
1784868729.5,1.00,0.97,0.10,72.1
1784868730.5,1.00,0.97,0.07,71.1
1784868731.5,1.00,0.97,0.04,70.2
1784868732.5,1.00,0.97,0.04,70.3
1784868733.5,1.00,0.97,0.04,70.5
1784868734.5,1.00,0.98,0.08,71.7
1784868735.5,1.00,0.98,0.12,72.8
1784868736.5,1.00,0.98,0.15,73.9
1784868737.5,1.00,0.98,0.18,74.9
1784868738.5,1.00,0.98,0.18,74.9
1784868739.5,1.00,0.98,0.18,75.0
1784868740.5,1.00,0.98,0.17,74.5
1784868741.5,1.00,0.98,0.15,73.9
1784868742.5,1.00,0.98,0.15,73.9
1784868743.5,1.00,0.98,0.15,73.9
1784868744.5,1.00,0.99,0.15,74.1
1784868745.5,1.00,1.00,0.15,74.4
1784868746.5,1.00,1.00,0.14,74.3
1784868747.5,1.00,1.00,0.14,74.3
1784868748.5,1.00,1.00,0.14,74.3
1784868749.5,1.00,1.00,0.14,74.3
1784868750.5,1.00,1.00,0.14,74.3
1784868751.5,1.00,1.00,0.14,74.3
1784868752.5,1.00,1.00,0.14,74.3
1784868753.5,1.00,1.00,0.14,74.3
1784868754.5,1.00,1.00,0.14,74.3
1784868755.5,1.00,1.00,0.14,74.3
1784868756.5,1.00,1.00,0.14,74.3
1784868757.5,1.00,1.00,0.14,74.3
1784868758.5,1.00,1.00,0.14,74.3
1784868759.5,1.00,1.00,0.14,74.3
1784868760.5,1.00,1.00,0.14,74.2
1784868761.5,1.00,1.00,0.14,74.2
1784868762.5,1.00,1.00,0.14,74.2
1784868763.5,1.00,1.00,0.13,74.0
1784868764.5,1.00,1.00,0.10,73.0
1784868765.5,1.00,1.00,0.06,71.9
1784868766.5,1.00,1.00,0.03,70.9
1784868767.5,1.00,1.00,0.00,70.0
1784868768.5,1.00,1.00,0.00,70.0
1784868769.5,0.98,1.00,0.00,69.3
1784868770.5,0.95,1.00,0.00,68.2
1784868771.5,0.95,1.00,0.00,67.9
1784868772.5,0.95,1.00,0.00,67.9
1784868773.5,0.95,1.00,0.00,67.9
1784868774.5,0.95,1.00,0.03,68.8
1784868775.5,0.95,1.00,0.06,69.8
1784868776.5,0.95,1.00,0.09,70.8
1784868777.5,0.95,1.00,0.11,71.3
1784868778.5,0.95,1.00,0.15,72.3
1784868779.5,0.95,1.00,0.17,73.1
1784868780.5,0.95,1.00,0.21,74.1
1784868781.5,0.95,1.00,0.22,74.4
1784868782.5,0.95,1.00,0.21,74.3
1784868783.5,0.95,1.00,0.21,74.3
1784868784.5,0.95,1.00,0.21,74.3
1784868785.5,0.95,1.00,0.21,74.4
1784868786.5,0.95,1.00,0.22,74.4
1784868787.5,0.95,1.00,0.22,74.4
1784868788.5,0.95,1.00,0.22,74.4
1784868789.5,0.95,1.00,0.22,74.4
1784868790.5,0.95,1.00,0.22,74.4
1784868791.5,0.95,1.00,0.22,74.5
1784868792.5,0.95,1.00,0.22,74.5
1784868793.5,0.95,1.00,0.22,74.6
1784868794.5,0.95,1.00,0.22,74.6
1784868795.5,0.95,1.00,0.23,74.8
1784868796.5,0.95,1.00,0.26,75.8
1784868797.5,0.95,1.00,0.30,76.9
1784868798.5,0.95,1.00,0.33,78.0
1784868799.5,0.97,1.00,0.37,79.7
1784868800.5,0.99,1.00,0.40,81.9
1784868801.5,1.00,1.00,0.43,82.9
1784868802.5,1.00,1.00,0.46,83.9
1784868803.5,1.00,1.00,0.46,83.9
1784868804.5,1.00,1.00,0.44,83.1
1784868805.5,1.00,1.00,0.40,82.0
1784868806.5,1.00,1.00,0.37,81.1
1784868807.5,1.00,1.00,0.35,80.6
1784868808.5,1.00,1.00,0.32,79.6
1784868809.5,1.00,1.00,0.29,78.8
1784868810.5,1.00,1.00,0.26,77.8
1784868811.5,1.00,1.00,0.25,77.5
1784868812.5,1.00,1.00,0.25,77.5
1784868813.5,1.00,1.00,0.25,77.5
1784868814.5,1.00,1.00,0.25,77.4
1784868815.5,1.00,1.00,0.25,77.4
1784868816.5,1.00,1.00,0.25,77.4
1784868817.5,1.00,1.00,0.25,77.4
1784868818.5,1.00,1.00,0.24,77.3
1784868819.5,1.00,1.00,0.24,77.3
1784868820.5,1.00,1.00,0.24,77.3
1784868821.5,1.00,1.00,0.24,77.3
1784868822.5,1.00,1.00,0.24,77.2
1784868823.5,1.00,1.00,0.24,77.2
1784868824.5,1.00,1.00,0.24,77.2
1784868825.5,1.00,1.00,0.23,77.0
1784868826.5,1.00,1.00,0.20,76.0
1784868827.5,1.00,1.00,0.17,75.0
1784868828.5,1.00,1.00,0.13,74.0
1784868829.5,1.00,1.00,0.10,73.0
1784868830.5,1.00,1.00,0.07,72.0
1784868831.5,1.00,1.00,0.03,71.0
1784868832.5,1.00,1.00,0.00,70.0
1784868833.5,1.00,1.00,0.00,70.0
1784868834.5,1.00,1.00,0.00,70.0
1784868835.5,1.00,1.00,0.00,70.0
1784868836.5,1.00,1.00,0.00,70.0
1784868837.5,1.00,1.00,0.00,70.0
1784868838.5,1.00,1.00,0.00,70.0
1784868839.5,1.00,1.00,0.00,70.0
1784868840.5,1.00,1.00,0.00,70.0
1784868841.5,1.00,1.00,0.00,70.0
1784868842.5,1.00,1.00,0.00,70.0
1784868843.5,1.00,1.00,0.00,70.0
1784868844.5,1.00,1.00,0.00,70.0
1784868845.5,1.00,1.00,0.00,70.0
1784868846.5,1.00,1.00,0.00,70.0
1784868847.5,1.00,1.00,0.00,70.0
1784868848.5,1.00,1.00,0.00,70.0
1784868849.5,1.00,1.00,0.00,70.0
1784868850.5,1.00,1.00,0.00,70.0
1784868851.5,1.00,1.00,0.00,70.0
1784868852.5,1.00,1.00,0.00,70.0
1784868853.5,1.00,1.00,0.00,70.0
1784868854.5,1.00,1.00,0.00,70.0
1784868855.5,1.00,1.00,0.00,70.0
1784868856.5,1.00,1.00,0.00,70.0
1784868857.5,1.00,1.00,0.00,70.0
1784868858.5,1.00,1.00,0.00,70.0
1784868859.5,1.00,1.00,0.00,70.0
1784868860.5,1.00,1.00,0.00,70.0
1784868861.5,1.00,1.00,0.00,70.0
1784868862.5,1.00,1.00,0.00,70.0
1784868863.5,1.00,1.00,0.00,70.0
1784868864.5,1.00,1.00,0.00,70.0
1784868865.5,1.00,1.00,0.00,70.0
1784868866.5,1.00,1.00,0.00,70.0
1784868867.5,1.00,1.00,0.00,70.0
1784868868.5,1.00,1.00,0.00,70.0
1784868869.5,1.00,1.00,0.00,70.0
1784868870.5,1.00,1.00,0.00,70.0
1784868871.5,1.00,1.00,0.00,70.0
1784868872.5,1.00,1.00,0.00,70.0
1784868873.5,1.00,0.00,0.00,40.0
1784868874.5,1.00,0.00,0.00,40.0
1784868875.5,1.00,0.00,0.00,40.0
1784868876.5,1.00,0.00,0.00,40.0
1784868877.5,1.00,0.00,0.00,40.0
1784868878.5,1.00,0.00,0.00,40.0
1784868879.5,1.00,0.00,0.00,40.0
1784868880.5,1.00,0.00,0.00,40.0
1784868881.5,1.00,0.00,0.00,40.0
1784868882.5,1.00,0.00,0.00,40.0
1784868883.5,1.00,0.00,0.00,40.0
1784868884.5,1.00,0.00,0.00,40.0
1784868885.5,1.00,0.00,0.00,40.0
1784868886.5,1.00,0.00,0.00,40.0
1784868887.5,1.00,0.00,0.00,40.0
1784868888.5,1.00,0.00,0.00,40.0
1784868889.5,1.00,0.00,0.00,40.0
1784868890.5,1.00,0.00,0.00,40.0
1784868891.5,1.00,0.00,0.00,40.0
1784868892.5,1.00,0.00,0.00,40.0
1784868893.5,1.00,0.00,0.00,40.0
1784868894.5,1.00,0.00,0.00,40.0
1784868895.5,1.00,0.00,0.00,40.0
1784868896.5,1.00,0.00,0.02,40.5
1784868897.5,1.00,0.00,0.05,41.5
1784868898.5,1.00,0.00,0.08,42.5
1784868899.5,1.00,0.00,0.12,43.5
1784868900.5,1.00,0.00,0.15,44.5
1784868901.5,1.00,0.00,0.18,45.5
1784868902.5,1.00,0.00,0.22,46.5
1784868903.5,1.00,0.00,0.25,47.5
1784868904.5,1.00,0.00,0.28,48.5
1784868905.5,1.00,0.00,0.32,49.5
1784868906.5,1.00,0.00,0.35,50.5
1784868907.5,1.00,0.00,0.38,51.5
1784868908.5,1.00,0.00,0.42,52.5
1784868909.5,1.00,0.00,0.45,53.5
1784868910.5,1.00,0.00,0.48,54.5
1784868911.5,1.00,0.00,0.52,55.5
1784868912.5,1.00,0.00,0.55,56.5
1784868913.5,1.00,0.00,0.58,57.5
1784868914.5,1.00,0.00,0.62,58.5
1784868915.5,1.00,0.00,0.65,59.5
1784868916.5,1.00,0.00,0.68,60.5
1784868917.5,1.00,0.00,0.72,61.5
1784868918.5,1.00,0.00,0.75,62.5
1784868919.5,1.00,0.00,0.78,63.5
1784868920.5,1.00,0.00,0.82,64.5
1784868921.5,1.00,0.00,0.85,65.5
1784868922.5,1.00,0.00,0.88,66.5
1784868923.5,1.00,0.00,0.92,67.5
1784868924.5,1.00,0.00,0.95,68.5
1784868925.5,1.00,0.00,0.98,69.5
1784868926.5,1.00,0.00,1.00,70.0
1784868927.5,1.00,0.00,1.00,70.0
1784868928.5,1.00,0.00,0.97,69.0
1784868929.5,1.00,0.00,0.94,68.1
1784868930.5,1.00,0.00,0.92,67.7
1784868931.5,1.00,0.00,0.90,67.1
1784868932.5,1.00,0.00,0.90,66.9
1784868933.5,1.00,0.00,0.86,65.9
1784868934.5,1.00,0.00,0.83,64.9
1784868935.5,1.00,0.00,0.80,63.9
1784868936.5,1.00,0.00,0.76,62.9
1784868937.5,1.00,0.00,0.73,61.9
1784868938.5,1.00,0.00,0.70,60.9
1784868939.5,1.00,0.00,0.66,59.9
1784868940.5,1.00,0.00,0.63,58.9
1784868941.5,1.00,0.00,0.60,57.9
1784868942.5,1.00,0.00,0.56,56.9
1784868943.5,1.00,0.00,0.53,55.9
1784868944.5,1.00,0.00,0.50,54.9
1784868945.5,1.00,0.00,0.46,53.9
1784868946.5,1.00,0.00,0.43,52.9
1784868947.5,1.00,0.00,0.40,51.9
1784868948.5,1.00,0.00,0.36,50.9
1784868949.5,1.00,0.00,0.33,49.9
1784868950.5,1.00,0.00,0.30,48.9
1784868951.5,1.00,0.00,0.26,47.9
1784868952.5,1.00,0.00,0.23,46.9
1784868953.5,1.00,0.00,0.20,45.9
1784868954.5,1.00,0.00,0.16,44.9
1784868955.5,1.00,0.00,0.13,43.9
1784868956.5,1.00,0.00,0.10,42.9
1784868957.5,1.00,0.00,0.06,41.9
1784868958.5,1.00,0.00,0.06,41.9
1784868959.5,0.99,0.00,0.06,41.4
1784868960.5,0.99,0.00,0.04,40.8
1784868961.5,0.99,0.00,0.03,40.4
1784868962.5,0.99,0.00,0.00,39.6
1784868963.5,0.99,0.00,0.03,40.6
1784868964.5,0.99,0.00,0.07,41.5
1784868965.5,0.99,0.00,0.07,41.5
1784868966.5,0.99,0.00,0.07,41.5
1784868967.5,0.99,0.00,0.07,41.5
1784868968.5,0.99,0.00,0.07,41.5
1784868969.5,0.99,0.00,0.07,41.5
1784868970.5,0.99,0.00,0.10,42.4
1784868971.5,0.99,0.00,0.13,43.5
1784868972.5,0.99,0.00,0.17,44.5
1784868973.5,0.99,0.00,0.19,45.3
1784868974.5,0.99,0.00,0.19,45.3
1784868975.5,0.99,0.00,0.19,45.3
1784868976.5,0.99,0.00,0.19,45.3
1784868977.5,0.99,0.00,0.19,45.3
1784868978.5,0.99,0.00,0.19,45.3
1784868979.5,0.99,0.00,0.19,45.3
1784868980.5,0.99,0.00,0.19,45.3
1784868981.5,0.99,0.00,0.19,45.3
1784868982.5,0.99,0.00,0.19,45.3
1784868983.5,0.99,0.00,0.20,45.5
1784868984.5,0.99,0.00,0.21,45.9
1784868985.5,0.99,0.00,0.21,45.9
1784868986.5,0.99,0.00,0.21,45.9
1784868987.5,0.99,0.00,0.21,45.9
1784868988.5,0.99,0.00,0.21,45.8
1784868989.5,1.00,0.00,0.20,46.1
1784868990.5,1.00,0.00,0.20,46.1
1784868991.5,1.00,0.00,0.20,46.1
1784868992.5,1.00,0.00,0.20,46.1
1784868993.5,1.00,0.00,0.17,45.1
1784868994.5,1.00,0.00,0.14,44.2
1784868995.5,1.00,0.00,0.14,44.3
1784868996.5,1.00,0.00,0.14,44.3
1784868997.5,1.00,0.00,0.14,44.3
1784868998.5,1.00,0.00,0.15,44.4
1784868999.5,1.00,0.00,0.15,44.4
1784869000.5,1.00,0.00,0.12,43.5
1784869001.5,1.00,0.00,0.08,42.4
1784869002.5,1.00,0.00,0.05,41.4
1784869003.5,1.00,0.00,0.02,40.5
1784869004.5,1.00,0.00,0.02,40.5
1784869005.5,1.00,0.00,0.02,40.5
1784869006.5,1.00,0.00,0.02,40.5
1784869007.5,1.00,0.00,0.03,40.8
1784869008.5,1.00,0.00,0.06,41.9
1784869009.5,1.00,0.00,0.10,42.9
1784869010.5,1.00,0.00,0.13,44.0
1784869011.5,1.00,0.00,0.16,44.7
1784869012.5,1.00,0.00,0.19,45.8
1784869013.5,1.00,0.00,0.20,46.0
1784869014.5,1.00,0.00,0.21,46.4
1784869015.5,1.00,0.00,0.21,46.4
1784869016.5,1.00,0.00,0.21,46.4
1784869017.5,1.00,0.00,0.21,46.4
1784869018.5,1.00,0.00,0.21,46.4
1784869019.5,1.00,0.00,0.23,47.0
1784869020.5,1.00,0.00,0.27,48.0
1784869021.5,1.00,0.00,0.27,48.1
1784869022.5,1.00,0.00,0.27,48.1
1784869023.5,1.00,0.00,0.29,48.6
1784869024.5,1.00,0.00,0.32,49.7
1784869025.5,1.00,0.00,0.35,50.6
1784869026.5,1.00,0.00,0.36,50.8
1784869027.5,1.00,0.00,0.36,50.8
1784869028.5,1.00,0.00,0.36,50.8
1784869029.5,1.00,0.00,0.36,50.7
1784869030.5,1.00,0.00,0.36,50.7
1784869031.5,1.00,0.00,0.36,50.7
1784869032.5,1.00,0.00,0.36,50.7
1784869033.5,1.00,0.00,0.36,50.7
1784869034.5,1.00,0.00,0.36,50.7
1784869035.5,1.00,0.00,0.36,50.7
1784869036.5,1.00,0.00,0.36,50.7
1784869037.5,1.00,0.00,0.35,50.4
1784869038.5,1.00,0.00,0.32,49.5
1784869039.5,1.00,0.00,0.28,48.5
1784869040.5,1.00,0.00,0.25,47.5
1784869041.5,1.00,0.00,0.23,46.8
1784869042.5,1.00,0.00,0.19,45.8
1784869043.5,1.00,0.00,0.18,45.4
1784869044.5,1.00,0.00,0.16,44.7
1784869045.5,1.00,0.00,0.16,44.7
1784869046.5,1.00,0.00,0.16,44.7
1784869047.5,1.00,0.00,0.16,44.7
1784869048.5,1.00,0.00,0.16,44.7
1784869049.5,1.00,0.00,0.14,44.1
1784869050.5,1.00,0.00,0.11,43.2
1784869051.5,1.00,0.00,0.10,43.1
1784869052.5,1.00,0.00,0.10,43.1
1784869053.5,1.00,0.00,0.08,42.4
1784869054.5,1.00,0.00,0.05,41.4
1784869055.5,1.00,0.00,0.01,40.4
1784869056.5,1.00,0.00,0.00,40.0
1784869057.5,1.00,0.00,0.00,40.0
1784869058.5,1.00,0.00,0.00,40.0
1784869059.5,1.00,0.00,0.00,40.0
1784869060.5,1.00,0.00,0.00,40.0
1784869061.5,1.00,0.00,0.00,40.0
1784869062.5,1.00,0.00,0.00,40.0
1784869063.5,1.00,0.00,0.00,40.0
1784869064.5,1.00,0.00,0.00,40.0
1784869065.5,1.00,0.00,0.00,40.0
1784869066.5,1.00,0.00,0.00,40.0
1784869067.5,1.00,0.00,0.00,40.0
1784869068.5,1.00,0.00,0.00,40.0
1784869069.5,1.00,0.00,0.00,40.0
1784869070.5,1.00,0.00,0.00,40.0
1784869071.5,1.00,0.00,0.00,40.0
1784869072.5,1.00,0.00,0.00,40.0
1784869073.5,1.00,0.00,0.00,40.0
1784869074.5,1.00,0.00,0.00,40.0
1784869075.5,1.00,0.00,0.00,40.0
1784869076.5,1.00,0.00,0.00,40.0
1784869077.5,1.00,0.00,0.00,40.0
1784869078.5,1.00,0.00,0.00,40.0
1784869079.5,1.00,0.00,0.00,40.0
1784869080.5,1.00,0.00,0.00,40.0
1784869081.5,1.00,0.00,0.00,40.0
