t_sec,presence,proximity,gaze,sws
1784317172.8,1.00,0.38,0.07,53.3
1784317173.8,1.00,0.38,0.07,53.3
1784317174.8,1.00,0.38,0.07,53.3
1784317175.8,1.00,0.38,0.07,53.3
1784317176.8,1.00,0.38,0.07,53.3
1784317177.8,1.00,0.38,0.07,53.3
1784317178.8,1.00,0.38,0.07,53.4
1784317179.8,1.00,0.39,0.07,53.7
1784317180.8,1.00,0.39,0.07,53.8
1784317181.8,1.00,0.39,0.07,53.8
1784317182.8,1.00,0.39,0.07,53.8
1784317183.8,1.00,0.39,0.07,53.8
1784317184.8,1.00,0.39,0.07,53.8
1784317185.8,1.00,0.39,0.07,53.8
1784317186.8,1.00,0.39,0.07,53.8
1784317187.8,1.00,0.39,0.07,53.8
1784317188.8,1.00,0.39,0.07,53.8
1784317189.8,1.00,0.39,0.07,53.8
1784317190.8,1.00,0.39,0.07,53.8
1784317191.8,1.00,0.38,0.07,53.5
1784317192.8,1.00,0.38,0.07,53.4
1784317193.8,1.00,0.38,0.07,53.4
1784317194.8,1.00,0.38,0.07,53.4
1784317195.8,1.00,0.38,0.07,53.4
1784317196.8,1.00,0.38,0.07,53.4
1784317197.8,1.00,0.38,0.07,53.4
1784317198.8,1.00,0.38,0.07,53.4
1784317199.8,1.00,0.38,0.07,53.4
1784317200.8,1.00,0.38,0.07,53.4
1784317201.8,1.00,0.38,0.07,53.4
1784317202.8,1.00,0.38,0.07,53.4
1784317203.8,1.00,0.38,0.07,53.3
1784317204.8,1.00,0.38,0.07,53.3
1784317205.8,1.00,0.38,0.07,53.3
1784317206.8,1.00,0.38,0.07,53.3
1784317207.8,1.00,0.38,0.07,53.3
1784317208.8,1.00,0.38,0.07,53.3
1784317209.8,1.00,0.38,0.07,53.3
1784317210.8,1.00,0.39,0.07,53.6
1784317211.8,1.00,0.39,0.07,53.8
1784317212.8,1.00,0.39,0.07,53.8
1784317213.8,1.00,0.39,0.07,53.8
1784317214.8,1.00,0.39,0.07,53.8
1784317215.8,1.00,0.39,0.07,53.8
1784317216.8,1.00,0.39,0.07,53.8
1784317217.8,1.00,0.39,0.07,53.8
1784317218.8,1.00,0.39,0.07,53.8
1784317219.8,1.00,0.39,0.07,53.8
1784317220.8,1.00,0.39,0.07,53.8
1784317221.8,1.00,0.39,0.07,53.8
1784317222.8,1.00,0.39,0.07,53.6
1784317223.8,1.00,0.38,0.07,53.3
1784317224.8,1.00,0.38,0.07,53.3
1784317225.8,1.00,0.38,0.07,53.3
1784317226.8,1.00,0.38,0.07,53.3
1784317227.8,1.00,0.38,0.07,53.3
1784317228.8,1.00,0.38,0.07,53.3
1784317229.8,1.00,0.38,0.07,53.3
1784317230.8,1.00,0.38,0.07,53.3
1784317231.8,1.00,0.38,0.07,53.3
1784317232.8,1.00,0.38,0.07,53.3
1784317233.8,1.00,0.38,0.07,53.3
1784317234.8,1.00,0.38,0.07,53.3
1784317235.8,1.00,0.38,0.07,53.3
1784317236.8,1.00,0.38,0.07,53.3
1784317237.8,1.00,0.38,0.07,53.3
1784317238.8,1.00,0.38,0.07,53.3
1784317239.8,1.00,0.38,0.07,53.3
1784317240.8,1.00,0.38,0.07,53.3
1784317241.8,1.00,0.38,0.07,53.4
1784317242.8,1.00,0.39,0.07,53.8
1784317243.8,1.00,0.39,0.07,53.8
1784317244.8,1.00,0.39,0.07,53.8
1784317245.8,1.00,0.39,0.07,53.8
1784317246.8,1.00,0.39,0.07,53.8
1784317247.8,1.00,0.39,0.07,53.8
1784317248.8,1.00,0.39,0.07,53.8
1784317249.8,1.00,0.39,0.07,53.8
1784317250.8,1.00,0.39,0.07,53.8
1784317251.8,1.00,0.39,0.07,53.8
1784317252.8,1.00,0.39,0.07,53.8
1784317253.8,1.00,0.39,0.07,53.7
1784317254.8,1.00,0.38,0.07,53.4
1784317255.8,1.00,0.38,0.07,53.4
1784317256.8,1.00,0.38,0.07,53.4
1784317257.8,1.00,0.38,0.07,53.4
1784317258.8,1.00,0.38,0.07,53.4
1784317259.8,1.00,0.38,0.07,53.4
1784317260.8,1.00,0.38,0.07,53.4
1784317261.8,1.00,0.38,0.07,53.4
1784317262.8,1.00,0.38,0.07,53.4
1784317263.8,1.00,0.38,0.07,53.4
1784317264.8,1.00,0.38,0.07,53.4
1784317265.8,1.00,0.38,0.07,53.4
1784317266.8,1.00,0.38,0.07,53.3
1784317267.8,1.00,0.38,0.07,53.3
1784317268.8,1.00,0.38,0.07,53.3
1784317269.8,1.00,0.38,0.07,53.3
1784317270.8,1.00,0.38,0.07,53.3
1784317271.8,1.00,0.38,0.07,53.3
1784317272.8,1.00,0.38,0.07,53.3
1784317273.8,1.00,0.39,0.07,53.6
1784317274.8,1.00,0.39,0.07,53.8
1784317275.8,1.00,0.39,0.07,53.8
1784317276.8,1.00,0.39,0.07,53.8
1784317277.8,1.00,0.39,0.07,53.8
1784317278.8,1.00,0.39,0.07,53.8
1784317279.8,1.00,0.39,0.07,53.8
1784317280.8,1.00,0.39,0.07,53.8
1784317281.8,1.00,0.39,0.07,53.8
1784317282.8,1.00,0.39,0.07,53.8
1784317283.8,1.00,0.39,0.07,53.8
1784317284.8,1.00,0.39,0.07,53.8
1784317285.8,1.00,0.38,0.07,53.5
1784317286.8,1.00,0.38,0.07,53.3
1784317287.8,1.00,0.38,0.07,53.3
1784317288.8,1.00,0.38,0.07,53.3
1784317289.8,1.00,0.38,0.07,53.3
1784317290.8,1.00,0.38,0.07,53.3
1784317291.8,1.00,0.38,0.07,53.3
1784317292.8,1.00,0.38,0.07,53.3
1784317293.8,1.00,0.38,0.07,53.3
1784317294.8,1.00,0.38,0.07,53.3
1784317295.8,1.00,0.38,0.07,53.3
1784317296.8,1.00,0.38,0.07,53.3
1784317297.8,1.00,0.38,0.07,53.3
1784317298.8,1.00,0.38,0.07,53.3
1784317299.8,1.00,0.38,0.07,53.3
1784317300.8,1.00,0.38,0.07,53.3
1784317301.8,1.00,0.38,0.07,53.3
1784317302.8,1.00,0.38,0.07,53.3
1784317303.8,1.00,0.38,0.07,53.3
1784317304.8,1.00,0.38,0.07,53.5
1784317305.8,1.00,0.39,0.07,53.8
1784317306.8,1.00,0.39,0.07,53.8
1784317307.8,1.00,0.39,0.07,53.8
1784317308.8,1.00,0.39,0.07,53.8
1784317309.8,1.00,0.39,0.07,53.8
1784317310.8,1.00,0.39,0.07,53.8
1784317311.8,1.00,0.39,0.07,53.8
1784317312.8,1.00,0.39,0.07,53.8
1784317313.8,1.00,0.39,0.07,53.8
1784317314.8,1.00,0.39,0.07,53.8
1784317315.8,1.00,0.39,0.07,53.8
1784317316.8,1.00,0.39,0.07,53.7
1784317317.8,1.00,0.38,0.07,53.4
1784317318.8,1.00,0.38,0.07,53.4
1784317319.8,1.00,0.38,0.07,53.4
1784317320.8,1.00,0.38,0.07,53.4
1784317321.8,1.00,0.38,0.07,53.4
1784317322.8,1.00,0.38,0.07,53.4
1784317323.8,1.00,0.38,0.07,53.4
1784317324.8,1.00,0.38,0.07,53.4
1784317325.8,1.00,0.38,0.07,53.4
1784317326.8,1.00,0.38,0.07,53.4
1784317327.8,1.00,0.38,0.07,53.4
1784317328.8,1.00,0.38,0.07,53.4
1784317329.8,1.00,0.38,0.07,53.3
1784317330.8,1.00,0.38,0.07,53.3
1784317331.8,1.00,0.38,0.07,53.3
1784317332.8,1.00,0.38,0.07,53.3
1784317333.8,1.00,0.38,0.07,53.3
1784317334.8,1.00,0.38,0.07,53.3
1784317335.8,1.00,0.38,0.07,53.4
1784317336.8,1.00,0.39,0.07,53.7
1784317337.8,1.00,0.39,0.07,53.8
1784317338.8,1.00,0.39,0.07,53.8
1784317339.8,1.00,0.39,0.07,53.8
1784317340.8,1.00,0.39,0.07,53.8
1784317341.8,1.00,0.39,0.07,53.8
1784317342.8,1.00,0.39,0.07,53.8
1784317343.8,1.00,0.39,0.07,53.8
1784317344.8,1.00,0.39,0.07,53.8
1784317345.8,1.00,0.39,0.07,53.8
1784317346.8,1.00,0.39,0.07,53.8
1784317347.8,1.00,0.39,0.07,53.8
1784317348.8,1.00,0.38,0.07,53.5
1784317349.8,1.00,0.38,0.07,53.3
1784317350.8,1.00,0.38,0.07,53.3
1784317351.9,1.00,0.38,0.07,53.3
1784317352.8,1.00,0.38,0.07,53.3
1784317353.8,1.00,0.38,0.07,53.3
1784317354.8,1.00,0.38,0.07,53.3
1784317355.8,1.00,0.38,0.07,53.3
1784317356.8,1.00,0.38,0.07,53.3
1784317357.8,1.00,0.38,0.07,53.3
1784317358.8,1.00,0.38,0.07,53.3
1784317359.8,1.00,0.38,0.07,53.3
1784317360.8,1.00,0.38,0.07,53.3
1784317361.8,1.00,0.38,0.07,53.3
1784317362.8,1.00,0.38,0.07,53.3
1784317363.8,1.00,0.38,0.07,53.3
1784317364.8,1.00,0.38,0.07,53.3
1784317365.8,1.00,0.38,0.07,53.3
1784317366.8,1.00,0.38,0.07,53.3
1784317367.8,1.00,0.38,0.07,53.5
1784317368.8,1.00,0.39,0.07,53.8
1784317369.8,1.00,0.39,0.07,53.8
1784317370.8,1.00,0.39,0.07,53.8
1784317371.8,1.00,0.39,0.07,53.8
1784317372.8,1.00,0.39,0.07,53.8
1784317373.8,1.00,0.39,0.07,53.8
1784317374.8,1.00,0.39,0.07,53.8
1784317375.8,1.00,0.39,0.07,53.8
1784317376.8,1.00,0.39,0.07,53.8
1784317377.8,1.00,0.39,0.07,53.8
1784317378.8,1.00,0.39,0.07,53.8
1784317379.8,1.00,0.39,0.07,53.6
1784317380.8,1.00,0.38,0.07,53.4
1784317381.8,1.00,0.38,0.07,53.4
1784317382.8,1.00,0.38,0.07,53.4
1784317383.8,1.00,0.38,0.07,53.4
1784317384.8,1.00,0.38,0.07,53.4
1784317385.8,1.00,0.38,0.07,53.4
1784317386.8,1.00,0.38,0.07,53.4
1784317387.8,1.00,0.38,0.07,53.4
1784317388.8,1.00,0.38,0.07,53.4
1784317389.8,1.00,0.38,0.07,53.4
1784317390.8,1.00,0.38,0.07,53.4
1784317391.8,1.00,0.38,0.07,53.4
1784317392.8,1.00,0.38,0.07,53.3
1784317393.8,1.00,0.38,0.07,53.3
1784317394.8,1.00,0.38,0.07,53.3
1784317395.8,1.00,0.38,0.07,53.3
1784317396.8,1.00,0.38,0.07,53.3
1784317397.8,1.00,0.38,0.07,53.3
1784317398.8,1.00,0.38,0.07,53.4
1784317399.8,1.00,0.39,0.07,53.8
1784317400.8,1.00,0.39,0.07,53.8
1784317401.8,1.00,0.39,0.07,53.8
1784317402.8,1.00,0.39,0.07,53.8
1784317403.8,1.00,0.39,0.07,53.8
1784317404.8,1.00,0.39,0.07,53.8
1784317405.8,1.00,0.39,0.07,53.8
1784317406.8,1.00,0.39,0.07,53.8
1784317407.8,1.00,0.39,0.07,53.8
1784317408.8,1.00,0.39,0.07,53.8
1784317409.8,1.00,0.39,0.07,53.8
1784317410.8,1.00,0.39,0.07,53.7
1784317411.8,1.00,0.38,0.07,53.4
1784317412.8,1.00,0.38,0.07,53.3
1784317413.8,1.00,0.38,0.07,53.3
1784317414.8,1.00,0.38,0.07,53.3
1784317415.8,1.00,0.38,0.07,53.3
1784317416.8,1.00,0.38,0.07,53.3
1784317417.8,1.00,0.38,0.07,53.3
1784317418.8,1.00,0.38,0.07,53.3
1784317419.8,1.00,0.38,0.07,53.3
1784317420.8,1.00,0.38,0.07,53.3
1784317421.8,1.00,0.38,0.07,53.3
1784317422.8,1.00,0.38,0.07,53.3
1784317423.8,1.00,0.38,0.07,53.3
1784317424.8,1.00,0.38,0.07,53.3
1784317425.8,1.00,0.38,0.07,53.3
1784317426.8,1.00,0.38,0.07,53.3
1784317427.8,1.00,0.38,0.07,53.3
1784317428.8,1.00,0.38,0.07,53.3
1784317429.8,1.00,0.38,0.07,53.3
1784317430.8,1.00,0.39,0.07,53.6
1784317431.8,1.00,0.39,0.07,53.8
1784317432.8,1.00,0.39,0.07,53.8
1784317433.8,1.00,0.39,0.07,53.8
1784317434.8,1.00,0.39,0.07,53.8
1784317435.8,1.00,0.39,0.07,53.8
1784317436.8,1.00,0.39,0.07,53.8
1784317437.8,1.00,0.39,0.07,53.8
1784317438.8,1.00,0.39,0.07,53.8
1784317439.8,1.00,0.39,0.07,53.8
1784317440.8,1.00,0.39,0.07,53.8
1784317441.8,1.00,0.39,0.07,53.8
1784317442.8,1.00,0.39,0.07,53.6
1784317443.8,1.00,0.38,0.07,53.4
1784317444.8,1.00,0.38,0.07,53.4
1784317445.8,1.00,0.38,0.07,53.4
1784317446.8,1.00,0.38,0.07,53.4
1784317447.8,1.00,0.38,0.07,53.4
1784317448.8,1.00,0.38,0.07,53.4
1784317449.8,1.00,0.38,0.07,53.4
1784317450.8,1.00,0.38,0.07,53.4
1784317451.8,1.00,0.38,0.07,53.4
1784317452.8,1.00,0.38,0.07,53.4
1784317453.8,1.00,0.38,0.07,53.4
1784317454.8,1.00,0.38,0.07,53.4
1784317455.8,1.00,0.38,0.07,53.3
1784317456.8,1.00,0.38,0.07,53.3
1784317457.8,1.00,0.38,0.07,53.3
1784317458.8,1.00,0.38,0.07,53.3
1784317459.8,1.00,0.38,0.07,53.3
1784317460.8,1.00,0.38,0.07,53.3
1784317461.8,1.00,0.38,0.07,53.5
1784317462.8,1.00,0.39,0.07,53.8
1784317463.8,1.00,0.39,0.07,53.8
1784317464.8,1.00,0.39,0.07,53.8
1784317465.8,1.00,0.39,0.07,53.8
1784317466.8,1.00,0.39,0.07,53.8
1784317467.8,1.00,0.39,0.07,53.8
1784317468.8,1.00,0.39,0.07,53.8
1784317469.8,1.00,0.39,0.07,53.8
1784317470.8,1.00,0.39,0.07,53.8
1784317471.8,1.00,0.39,0.07,53.8
1784317472.8,1.00,0.39,0.07,53.8
1784317473.8,1.00,0.39,0.07,53.7
1784317474.8,1.00,0.38,0.07,53.4
1784317475.8,1.00,0.38,0.07,53.3
1784317476.8,1.00,0.38,0.07,53.3
1784317477.8,1.00,0.38,0.07,53.3
1784317478.8,1.00,0.38,0.07,53.3
1784317479.8,1.00,0.38,0.07,53.3
1784317480.8,1.00,0.38,0.07,53.3
1784317481.8,1.00,0.38,0.07,53.3
1784317482.8,1.00,0.38,0.07,53.3
1784317483.8,1.00,0.38,0.07,53.3
1784317484.8,1.00,0.38,0.07,53.3
1784317485.8,1.00,0.38,0.07,53.3
1784317486.8,1.00,0.38,0.07,53.3
1784317487.8,1.00,0.38,0.07,53.3
1784317488.8,1.00,0.38,0.07,53.3
1784317489.8,1.00,0.38,0.07,53.3
1784317490.8,1.00,0.38,0.07,53.3
1784317491.8,1.00,0.38,0.07,53.3
1784317492.8,1.00,0.38,0.07,53.3
1784317493.8,1.00,0.39,0.07,53.6
1784317494.8,1.00,0.39,0.07,53.8
1784317495.8,1.00,0.39,0.07,53.8
1784317496.8,1.00,0.39,0.07,53.8
1784317497.8,1.00,0.39,0.07,53.8
1784317498.8,1.00,0.39,0.07,53.8
1784317499.8,1.00,0.39,0.07,53.8
1784317500.8,1.00,0.39,0.07,53.8
1784317501.8,1.00,0.39,0.07,53.8
1784317502.8,1.00,0.39,0.07,53.8
1784317503.8,1.00,0.39,0.07,53.8
1784317504.8,1.00,0.39,0.07,53.8
1784317505.8,1.00,0.38,0.07,53.5
1784317506.8,1.00,0.38,0.07,53.4
1784317507.8,1.00,0.38,0.07,53.4
1784317508.8,1.00,0.38,0.07,53.4
1784317509.8,1.00,0.38,0.07,53.4
1784317510.8,1.00,0.38,0.07,53.4
1784317511.8,1.00,0.38,0.07,53.4
1784317512.8,1.00,0.38,0.07,53.4
1784317513.8,1.00,0.38,0.07,53.4
1784317514.8,1.00,0.38,0.07,53.4
1784317515.8,1.00,0.38,0.07,53.4
1784317516.8,1.00,0.38,0.07,53.4
1784317517.8,1.00,0.38,0.07,53.3
1784317518.8,1.00,0.38,0.07,53.3
1784317519.8,1.00,0.38,0.07,53.3
1784317520.8,1.00,0.38,0.07,53.3
1784317521.8,1.00,0.38,0.07,53.3
1784317522.8,1.00,0.38,0.07,53.3
1784317523.8,1.00,0.38,0.07,53.3
1784317524.8,1.00,0.38,0.07,53.5
1784317525.8,1.00,0.39,0.07,53.8
1784317526.8,1.00,0.39,0.07,53.8
1784317527.8,1.00,0.39,0.07,53.8
1784317528.8,1.00,0.39,0.07,53.8
1784317529.8,1.00,0.39,0.07,53.8
1784317530.8,1.00,0.39,0.07,53.8
1784317531.8,1.00,0.39,0.07,53.8
1784317532.8,1.00,0.39,0.07,53.8
1784317533.8,1.00,0.39,0.07,53.8
1784317534.8,1.00,0.39,0.07,53.8
1784317535.8,1.00,0.39,0.07,53.8
1784317536.8,1.00,0.39,0.07,53.6
1784317537.8,1.00,0.38,0.07,53.3
1784317538.8,1.00,0.38,0.07,53.3
1784317539.8,1.00,0.38,0.07,53.3
1784317540.8,1.00,0.38,0.07,53.3
1784317541.8,1.00,0.38,0.07,53.3
1784317542.8,1.00,0.38,0.07,53.3
1784317543.8,1.00,0.38,0.07,53.3
1784317544.8,1.00,0.38,0.07,53.3
1784317545.8,1.00,0.38,0.07,53.3
1784317546.8,1.00,0.38,0.07,53.3
1784317547.8,1.00,0.38,0.07,53.3
1784317548.8,1.00,0.38,0.07,53.3
1784317549.8,1.00,0.38,0.07,53.3
1784317550.8,1.00,0.38,0.07,53.3
1784317551.8,1.00,0.38,0.07,53.3
1784317552.8,1.00,0.38,0.07,53.3
1784317553.8,1.00,0.38,0.07,53.3
1784317554.8,1.00,0.38,0.07,53.3
1784317555.8,1.00,0.38,0.07,53.4
1784317556.8,1.00,0.39,0.07,53.7
1784317557.8,1.00,0.39,0.07,53.8
1784317558.8,1.00,0.39,0.07,53.8
1784317559.8,1.00,0.39,0.07,53.8
1784317560.8,1.00,0.39,0.07,53.8
1784317561.8,1.00,0.39,0.07,53.8
1784317562.8,1.00,0.39,0.07,53.8
1784317563.8,1.00,0.39,0.07,53.8
1784317564.8,1.00,0.39,0.07,53.8
1784317565.8,1.00,0.39,0.07,53.8
1784317566.8,1.00,0.39,0.07,53.8
1784317567.8,1.00,0.39,0.07,53.8
1784317568.8,1.00,0.38,0.07,53.5
1784317569.8,1.00,0.38,0.07,53.4
1784317570.8,1.00,0.38,0.07,53.4
1784317571.8,1.00,0.38,0.07,53.4
1784317572.8,1.00,0.38,0.07,53.4
1784317573.8,1.00,0.38,0.07,53.4
1784317574.8,1.00,0.38,0.07,53.4
1784317575.8,1.00,0.38,0.07,53.4
1784317576.8,1.00,0.38,0.07,53.4
1784317577.8,1.00,0.38,0.07,53.4
1784317578.8,1.00,0.38,0.07,53.4
1784317579.8,1.00,0.38,0.07,53.4
1784317580.8,1.00,0.38,0.07,53.3
1784317581.8,1.00,0.38,0.07,53.3
1784317582.8,1.00,0.38,0.07,53.3
1784317583.8,1.00,0.38,0.07,53.3
1784317584.8,1.00,0.38,0.07,53.3
1784317585.8,1.00,0.38,0.07,53.3
1784317586.8,1.00,0.38,0.07,53.3
1784317587.8,1.00,0.39,0.07,53.6
1784317588.8,1.00,0.39,0.07,53.8
1784317589.8,1.00,0.39,0.07,53.8
1784317590.8,1.00,0.39,0.07,53.8
1784317591.8,1.00,0.39,0.07,53.8
1784317592.8,1.00,0.39,0.07,53.8
1784317593.8,1.00,0.39,0.07,53.8
1784317594.8,1.00,0.39,0.07,53.8
1784317595.8,1.00,0.39,0.07,53.8
1784317596.8,1.00,0.39,0.07,53.8
1784317597.8,1.00,0.39,0.07,53.8
1784317598.8,1.00,0.39,0.07,53.8
1784317599.8,1.00,0.39,0.07,53.6
1784317600.8,1.00,0.38,0.07,53.3
1784317601.8,1.00,0.38,0.07,53.3
1784317602.8,1.00,0.38,0.07,53.3
1784317603.8,1.00,0.38,0.07,53.3
1784317604.8,1.00,0.38,0.07,53.3
1784317605.8,1.00,0.38,0.07,53.5
1784317606.8,1.00,0.38,0.07,53.5
1784317607.8,1.00,0.38,0.07,53.3
1784317608.8,1.00,0.38,0.07,53.3
1784317609.8,1.00,0.38,0.07,53.3
1784317610.8,1.00,0.38,0.07,53.3
1784317611.8,1.00,0.38,0.07,53.3
1784317612.8,1.00,0.38,0.07,53.3
1784317613.8,1.00,0.38,0.07,53.3
1784317614.8,1.00,0.38,0.07,53.3
1784317615.8,1.00,0.38,0.07,53.3
1784317616.9,1.00,0.38,0.07,53.3
1784317617.9,1.00,0.38,0.07,53.3
1784317618.9,1.00,0.38,0.07,53.4
1784317619.8,1.00,0.39,0.07,53.7
1784317620.8,1.00,0.39,0.07,53.7
1784317621.8,1.00,0.39,0.07,53.7
1784317622.8,1.00,0.39,0.07,53.7
1784317623.8,1.00,0.39,0.07,53.7
1784317624.8,1.00,0.39,0.07,53.7
1784317625.8,1.00,0.39,0.07,53.7
1784317626.8,1.00,0.39,0.07,53.7
1784317627.8,1.00,0.39,0.07,53.7
1784317628.8,1.00,0.39,0.07,53.7
1784317629.8,1.00,0.39,0.07,53.7
1784317630.8,1.00,0.39,0.07,53.7
1784317631.8,1.00,0.38,0.07,53.4
1784317632.8,1.00,0.38,0.07,53.3
1784317633.8,1.00,0.38,0.07,53.3
1784317634.8,1.00,0.38,0.07,53.3
1784317635.8,1.00,0.38,0.07,53.3
1784317636.8,1.00,0.38,0.07,53.3
1784317637.8,1.00,0.38,0.07,53.3
1784317638.8,1.00,0.38,0.07,53.3
1784317639.8,1.00,0.38,0.07,53.3
1784317640.8,1.00,0.38,0.07,53.3
1784317641.8,1.00,0.38,0.07,53.3
1784317642.8,1.00,0.38,0.07,53.3
1784317643.8,1.00,0.38,0.07,53.3
1784317644.8,1.00,0.38,0.07,53.3
1784317645.8,1.00,0.38,0.07,53.3
1784317646.8,1.00,0.38,0.07,53.3
1784317647.8,1.00,0.38,0.07,53.3
1784317648.8,1.00,0.38,0.07,53.3
1784317649.8,1.00,0.38,0.07,53.3
1784317650.8,1.00,0.39,0.07,53.6
1784317651.8,1.00,0.39,0.07,53.8
1784317652.8,1.00,0.39,0.07,53.8
1784317653.8,1.00,0.39,0.07,53.8
1784317654.8,1.00,0.39,0.07,53.8
1784317655.8,1.00,0.39,0.07,53.8
1784317656.8,1.00,0.39,0.07,53.8
1784317657.8,1.00,0.39,0.07,53.8
1784317658.8,1.00,0.39,0.07,53.8
1784317659.8,1.00,0.39,0.07,53.8
1784317660.8,1.00,0.39,0.07,53.8
1784317661.8,1.00,0.39,0.07,53.8
1784317662.8,1.00,0.38,0.07,53.5
1784317663.8,1.00,0.38,0.07,53.3
1784317664.8,1.00,0.38,0.07,53.3
1784317665.8,1.00,0.38,0.07,53.3
1784317666.8,1.00,0.38,0.07,53.3
1784317667.8,1.00,0.38,0.07,53.3
1784317668.8,1.00,0.38,0.07,53.3
1784317669.8,1.00,0.38,0.07,53.3
1784317670.8,1.00,0.38,0.07,53.3
1784317671.8,1.00,0.38,0.07,53.3
1784317672.8,1.00,0.38,0.07,53.3
1784317673.8,1.00,0.38,0.07,53.3
1784317674.8,1.00,0.38,0.07,53.3
1784317675.8,1.00,0.38,0.07,53.3
1784317676.8,1.00,0.38,0.07,53.3
1784317677.8,1.00,0.38,0.07,53.3
1784317678.8,1.00,0.38,0.07,53.3
1784317679.8,1.00,0.38,0.07,53.3
1784317680.8,1.00,0.38,0.07,53.3
1784317681.8,1.00,0.38,0.07,53.5
1784317682.8,1.00,0.39,0.07,53.7
1784317683.8,1.00,0.39,0.07,53.7
1784317684.8,1.00,0.39,0.07,53.7
1784317685.8,1.00,0.39,0.07,53.7
1784317686.8,1.00,0.39,0.07,53.7
1784317687.8,1.00,0.39,0.07,53.7
1784317688.8,1.00,0.39,0.07,53.7
1784317689.8,1.00,0.39,0.07,53.7
1784317690.8,1.00,0.39,0.07,53.7
1784317691.8,1.00,0.39,0.07,53.7
1784317692.8,1.00,0.39,0.07,53.7
1784317693.8,1.00,0.39,0.07,53.6
1784317694.8,1.00,0.38,0.07,53.3
1784317695.8,1.00,0.38,0.07,53.3
1784317696.8,1.00,0.38,0.07,53.3
1784317697.8,1.00,0.38,0.07,53.3
1784317698.8,1.00,0.38,0.07,53.3
1784317699.8,1.00,0.38,0.07,53.3
1784317700.8,1.00,0.38,0.07,53.3
1784317701.8,1.00,0.38,0.07,53.3
1784317702.8,1.00,0.38,0.07,53.3
1784317703.8,1.00,0.38,0.07,53.3
1784317704.8,1.00,0.38,0.07,53.3
1784317705.8,1.00,0.38,0.07,53.3
1784317706.8,1.00,0.38,0.07,53.3
1784317707.8,1.00,0.38,0.07,53.3
1784317708.8,1.00,0.38,0.07,53.3
1784317709.8,1.00,0.38,0.07,53.3
1784317710.8,1.00,0.38,0.07,53.3
1784317711.8,1.00,0.38,0.07,53.3
1784317712.8,1.00,0.38,0.07,53.4
1784317713.8,1.00,0.39,0.07,53.7
1784317714.8,1.00,0.39,0.07,53.8
1784317715.8,1.00,0.39,0.07,53.8
1784317716.8,1.00,0.39,0.07,53.8
1784317717.8,1.00,0.39,0.07,53.8
1784317718.8,1.00,0.39,0.07,53.8
1784317719.8,1.00,0.39,0.07,53.8
1784317720.8,1.00,0.39,0.07,53.8
1784317721.8,1.00,0.39,0.07,53.8
1784317722.8,1.00,0.39,0.07,53.8
1784317723.8,1.00,0.39,0.07,53.8
1784317724.8,1.00,0.39,0.07,53.8
1784317725.8,1.00,0.38,0.07,53.5
1784317726.8,1.00,0.38,0.07,53.3
1784317727.8,1.00,0.38,0.07,53.3
1784317728.8,1.00,0.38,0.07,53.3
1784317729.8,1.00,0.38,0.07,53.3
1784317730.8,1.00,0.38,0.07,53.3
1784317731.8,1.00,0.38,0.07,53.3
1784317732.8,1.00,0.38,0.07,53.3
1784317733.8,1.00,0.38,0.07,53.3
1784317734.8,1.00,0.38,0.07,53.3
1784317735.8,1.00,0.38,0.07,53.3
1784317736.8,1.00,0.38,0.07,53.3
1784317737.8,1.00,0.38,0.07,53.3
1784317738.8,1.00,0.38,0.07,53.3
1784317739.8,1.00,0.38,0.07,53.3
1784317740.8,1.00,0.38,0.07,53.3
1784317741.8,1.00,0.38,0.07,53.3
1784317742.8,1.00,0.38,0.07,53.3
1784317743.8,1.00,0.38,0.07,53.3
1784317744.8,1.00,0.38,0.07,53.5
1784317745.8,1.00,0.39,0.07,53.7
1784317746.8,1.00,0.39,0.07,53.7
1784317747.8,1.00,0.39,0.07,53.7
1784317748.8,1.00,0.39,0.07,53.7
1784317749.8,1.00,0.39,0.07,53.7
1784317750.8,1.00,0.39,0.07,53.7
1784317751.8,1.00,0.39,0.07,53.7
1784317752.8,1.00,0.39,0.07,53.7
1784317753.8,1.00,0.39,0.07,53.7
1784317754.8,1.00,0.39,0.07,53.7
1784317755.8,1.00,0.39,0.07,53.7
1784317756.8,1.00,0.39,0.07,53.6
1784317757.8,1.00,0.38,0.07,53.3
1784317758.8,1.00,0.38,0.07,53.3
1784317759.8,1.00,0.38,0.07,53.3
1784317760.8,1.00,0.38,0.07,53.3
1784317761.8,1.00,0.38,0.07,53.3
1784317762.8,1.00,0.38,0.07,53.3
1784317763.8,1.00,0.38,0.07,53.3
1784317764.8,1.00,0.38,0.07,53.3
1784317765.8,1.00,0.38,0.07,53.3
1784317766.8,1.00,0.38,0.07,53.3
1784317767.8,1.00,0.38,0.07,53.3
1784317768.8,1.00,0.38,0.07,53.3
1784317769.8,1.00,0.38,0.07,53.3
1784317770.8,1.00,0.38,0.07,53.3
1784317771.8,1.00,0.38,0.07,53.3
1784317772.8,1.00,0.38,0.07,53.3
1784317773.8,1.00,0.38,0.07,53.3
1784317774.8,1.00,0.38,0.07,53.3
1784317775.8,1.00,0.38,0.07,53.4
1784317776.8,1.00,0.39,0.07,53.8
1784317777.8,1.00,0.39,0.07,53.8
1784317778.8,1.00,0.39,0.07,53.8
